gloss,video_id
private,44624
private,44625
private,44626
private,44628
private,44629
private,44631
procrastinate,44733
procrastinate,44734
procrastinate,44735
procrastinate,44737
procrastinate,44738
procrastinate,44739
procrastinate,44741
project,44868
project,66338
project,44869
project,44860
project,44862
project,44863
project,44865
protect,66343
protect,45060
protect,45061
protect,45062
protect,45064
protect,45067
prove,45098
prove,45099
prove,45100
prove,45101
prove,45104
provide,66346
provide,45110
provide,45111
provide,45113
provide,45114
provide,45117
psychology,45180
psychology,45171
psychology,45172
psychology,45173
psychology,45175
psychology,45177
punish,66354
punish,45363
punish,45364
punish,45365
punish,45367
punish,45369
puzzled,66359
puzzled,45571
puzzled,45572
puzzled,45574
puzzled,45575
puzzled,45577
question,69442
question,45723
question,45714
question,45715
question,45719
quick,45749
quick,66363
quick,66364
quick,45742
quick,45743
quick,45746
quick,45747
rainbow,45967
rainbow,45968
rainbow,45969
rainbow,45971
rainbow,45975
rake,66370
rake,46054
rake,46055
rake,46058
rake,46060
rehearse,46957
rehearse,46958
rehearse,46960
rehearse,46961
rehearse,46962
rehearse,46963
rehearse,46965
remove,66390
remove,47237
remove,47238
remove,47239
remove,47240
remove,47242
remove,47244
revenge,47864
revenge,66403
revenge,66402
revenge,47858
revenge,47859
revenge,47862
review,47902
review,47903
review,47904
review,47905
review,47906
review,47913
review,47901
rich,48029
rich,48032
rich,48020
rich,48021
rich,48022
rich,48023
roof,48489
roof,48499
roof,48490
roof,48494
rooster,48538
rooster,48539
rooster,48540
rooster,48542
rooster,48545
rude,48705
rude,48706
rude,48710
rude,48711
rude,48719
rude,48704
say,69454
say,66429
say,49430
say,49432
say,49433
say,49436
scientist,49644
scientist,49645
scientist,49646
scientist,49648
scientist,49651
scotland,49737
scotland,49727
scotland,49728
scotland,49729
scotland,49730
scotland,49732
screwdriver,49814
screwdriver,49804
screwdriver,49805
screwdriver,49806
screwdriver,49807
screwdriver,49809
second,66439
second,50007
second,50014
second,50006
second,50020
second,50023
senate,66444
senate,50317
senate,50318
senate,50319
senate,50321
senate,50324
separate,50439
separate,50432
separate,50443
separate,50433
separate,50436
separate,50437
service,50547
service,50548
service,50549
service,50550
service,50551
service,50553
service,50555
shrimp,51398
shrimp,51403
shrimp,51404
shrimp,51408
shrimp,51396
shrimp,51397
shy,66474
shy,51475
shy,51476
shy,51477
shy,51478
shy,51480
side,51552
side,66477
side,51544
side,51545
side,51548
situation,66489
situation,51933
situation,51934
situation,51935
situation,51937
situation,51940
slave,52288
slave,52289
slave,52290
slave,52291
slave,52293
slave,52296
soccer,52947
soccer,66523
soccer,52940
soccer,52941
soccer,52943
socks,66527
socks,53022
socks,53013
socks,53014
socks,53015
socks,53016
solid,66528
solid,53153
solid,53154
solid,53155
solid,53157
solid,53160
sometimes,53240
sometimes,53241
sometimes,53242
sometimes,53243
sometimes,53247
spider,66546
spider,53825
spider,53826
spider,53827
spider,53829
spider,53831
spin,53872
spin,53881
spin,53873
spin,53874
spin,53875
spin,53876
spin,53878
spin,53879
square,54170
square,54180
square,54172
square,54173
square,54176
stairs,66552
stairs,54302
stairs,54296
stairs,54297
stairs,54298
stairs,54300
stare,54433
stare,54424
stare,54425
stare,54426
stare,54427
stare,54428
stare,54431
start,54457
start,54458
start,54461
start,54464
store,69489
store,54955
store,54965
store,54966
store,54956
store,54957
store,54962
straw,55126
straw,55117
straw,55118
straw,55119
straw,55120
straw,55122
straw,55123
structure,55288
structure,55289
structure,55290
structure,55291
structure,55292
structure,55294
structure,55295
suggest,55670
suggest,55671
suggest,55672
suggest,55673
suggest,55675
suggest,55678
sun,55803
sun,55814
sun,55804
sun,55805
sun,55806
sun,55808
support,55976
support,55977
support,55978
support,55979
support,55981
support,55984
suppose,69497
suppose,55996
suppose,55999
suppose,56003
sure,56038
sure,56029
sure,56030
sure,56031
sure,56035
surprise,66583
surprise,56105
surprise,56106
surprise,56107
surprise,56108
surprise,56111
sweater,56254
sweater,66584
sweater,56247
sweater,56248
sweater,56249
sweater,56251
swim,56341
swim,56343
swim,56344
swim,56348
symbol,56471
symbol,56461
symbol,56462
symbol,56463
symbol,56464
symbol,56465
taste,56970
taste,56971
taste,56972
taste,56973
taste,56975
taste,56978
team,57099
team,57090
team,57091
team,57092
team,57093
team,57096
telephone,57236
telephone,57237
telephone,57238
telephone,57239
telephone,57241
telephone,57243
tennis,57410
tennis,57411
tennis,57412
tennis,57413
tennis,57415
tennis,57417
their,57725
their,57726
their,57728
their,57729
their,57730
then,66602
then,57771
then,57772
then,57774
then,57777
thermometer,57849
thermometer,57850
thermometer,57840
thermometer,57842
thermometer,57843
thing,69504
thing,66608
thing,57922
thing,57923
thing,57925
thing,57928
third,58013
third,58014
third,66614
third,58016
third,58006
third,58008
third,58009
thousand,66629
thousand,58132
thousand,58133
thousand,58136
thousand,58137
thousand,58139
three,69508
three,66630
three,58182
three,58183
three,58185
three,58186
three,58188
tie,66642
tie,58430
tie,58434
tie,58435
tie,58439
tie,58427
tie,58428
topic,66659
topic,58946
topic,58947
topic,58948
topic,58949
topic,58951
topic,58953
touch,59051
touch,59052
touch,59053
touch,59055
touch,59058
tournament,59103
tournament,59104
tournament,59105
tournament,59106
tournament,59107
tournament,59108
tournament,59110
try,59854
try,66680
try,66681
try,59848
try,59849
try,59851
two,69521
two,60220
two,60221
two,60224
two,60225
two,60227
type,60304
type,60305
type,60308
type,60309
type,60312
umbrella,66699
umbrella,60379
umbrella,60380
umbrella,60381
umbrella,60383
umbrella,60385
vegetable,66720
vegetable,61365
vegetable,61368
vegetable,61370
vegetable,61371
vocabulary,61886
vocabulary,66735
vocabulary,61889
vocabulary,61879
vocabulary,61881
vocabulary,61882
waste,62430
waste,66750
waste,62423
waste,62424
waste,62427
we,69527
we,66755
we,62774
we,62775
we,62776
we,62778
we,62780
wear,62622
wear,66756
wear,62614
wear,62615
wear,62618
wear,62619
weekly,62754
weekly,62756
weekly,62757
weekly,62761
welcome,62837
welcome,66763
welcome,66764
welcome,62829
welcome,62833
winter,63504
winter,63495
winter,63496
winter,63497
winter,63499
winter,63502
without,63615
without,66796
without,63607
without,63608
without,63609
without,63610
without,63612
wolf,66797
wolf,63653
wolf,63654
wolf,63656
wolf,63657
wolf,63659
worm,69541
worm,66808
worm,63850
worm,63851
worm,63853
worm,63856
wristwatch,66814
wristwatch,64042
wristwatch,64043
wristwatch,64044
wristwatch,64046
wristwatch,64048
yourself,64451
yourself,64445
yourself,64446
yourself,64447
yourself,64448
above,65004
above,00430
above,00431
above,00433
above,00435
accomplish,65010
accomplish,00663
accomplish,00664
accomplish,00666
accomplish,00668
adopt,65022
adopt,01157
adopt,01158
adopt,01159
adopt,01160
adopt,01162
advantage,65025
advantage,01252
advantage,01244
advantage,01245
alphabet,02151
alphabet,65058
alphabet,02145
alphabet,02149
anniversary,02609
anniversary,02610
anniversary,02611
anniversary,02614
anniversary,02616
another,02706
another,02697
another,02698
another,02699
another,02701
appropriate,03101
appropriate,03102
appropriate,03103
appropriate,03105
appropriate,03108
arrogant,03457
arrogant,03448
arrogant,03449
arrogant,03450
arrogant,03451
arrogant,03454
artist,03515
artist,03516
artist,03517
artist,03519
artist,03522
background,65122
background,04590
background,04580
background,04581
background,04582
bee,05688
bee,65165
bee,05680
bee,05681
bee,05682
bee,05685
behavior,05792
behavior,05793
behavior,05794
behavior,05796
behavior,05798
bell,05873
bell,05874
bell,05875
bell,05877
bell,05878
bell,05881
birth,06379
birth,65189
birth,65190
birth,06372
birth,06373
birth,06375
bless,65206
bless,06625
bless,06626
bless,06628
bless,06629
bless,06631
blood,65212
blood,06733
blood,06734
blood,06736
blood,06738
boots,65226
boots,07163
boots,07173
brave,65251
brave,07575
brave,07576
brave,07578
brave,07580
breathe,65256
breathe,07676
breathe,07677
breathe,07678
breathe,07680
breathe,07682
bright,07779
bright,07787
bright,07791
bright,07780
bright,07781
bright,07782
bull,08166
bull,08167
bull,08168
bull,08170
bull,08174
butterfly,65280
butterfly,08442
butterfly,08443
butterfly,08445
butterfly,08447
card,65304
card,09130
card,09131
card,09137
card,09138
card,09126
card,09127
card,09128
category,09488
category,09489
category,09490
category,09493
category,09495
catholic,65316
catholic,09518
catholic,09519
catholic,09521
catholic,09523
cent,65323
cent,09735
cent,09736
cent,09737
cent,09740
cent,09742
chemistry,10308
chemistry,10309
chemistry,10310
chemistry,10311
chemistry,10313
chemistry,10315
cherry,65347
cherry,10337
cherry,10339
cherry,10340
cherry,10343
china,10516
china,10526
china,10517
china,10520
chop,65355
chop,10652
chop,10645
chop,10656
chop,10646
chop,10647
chop,10648
christian,65356
christian,10686
christian,10687
christian,10688
christian,10689
christian,10692
christian,10693
cigarette,65359
cigarette,10786
cigarette,10787
cigarette,10789
cigarette,10792
clever,11088
clever,11089
clever,11091
clever,11093
clever,11094
clever,11096
clown,65372
clown,11379
clown,11380
clown,11382
clown,11384
coach,11436
coach,11437
coach,11438
coach,11439
coach,11441
coach,11444
coat,69271
coat,11470
coat,11471
coat,11473
coat,11476
cochlear implant,65373
cochlear implant,11498
cochlear implant,11499
cochlear implant,11500
cochlear implant,11501
cochlear implant,11503
cochlear implant,11504
coconut,65374
coconut,11527
coconut,11528
coconut,11529
coconut,11534
common,69276
common,12013
common,12014
common,12016
common,12020
commute,12072
commute,12073
commute,12074
commute,12076
commute,12079
control,13042
control,13043
control,13044
control,13046
control,13049
count,65413
count,13530
count,13531
count,13532
count,13534
count,13536
culture,14261
culture,65428
culture,14267
culture,14254
daily,65433
daily,14577
daily,14578
daily,14580
daily,14584
defend,15213
defend,15214
defend,15215
defend,15217
defend,15219
degree,65454
degree,15302
degree,15293
degree,15294
degree,15296
degree,15297
demonstrate,15474
demonstrate,15475
demonstrate,15476
demonstrate,15477
demonstrate,15479
demonstrate,15481
department,15584
department,65464
department,15577
department,15578
die,16168
die,65479
die,16161
die,16164
dig,16231
dig,16241
dig,16233
dig,16235
dig,16238
dinner,16330
dinner,16322
dinner,16323
dinner,16324
dinner,16325
dinner,16327
dinner,16328
dinosaur,65483
dinosaur,16342
dinosaur,16333
dinosaur,16334
dinosaur,16335
dinosaur,16336
dinosaur,16337
diploma,16351
diploma,16352
diploma,16354
diploma,16355
diploma,16358
director,65484
director,16383
director,16384
director,16386
disconnect,65489
disconnect,65488
disconnect,16525
disconnect,16526
disconnect,16527
disconnect,16528
disconnect,16530
disconnect,16531
discover,16560
discover,16561
discover,16562
discover,16563
discover,16564
discover,16567
discover,16569
don't want,65518
don't want,17298
don't want,17300
don't want,17301
don't want,17302
don't want,17306
drum,69303
drum,65547
drum,17896
drum,17897
drum,17900
each,18118
each,18109
each,18110
each,18113
educate,18413
educate,18415
educate,18416
educate,18417
educate,18419
educate,18420
educate,18422
electrician,65618
electrician,18720
electrician,18723
electrician,18724
electrician,18726
empty,19057
empty,65627
empty,19049
empty,19051
empty,19054
england,19226
england,19229
england,19219
england,19223
england,19224
establish,19614
establish,19615
establish,19616
establish,19619
establish,19622
excuse,65656
excuse,20198
excuse,20201
eyeglasses,20629
eyeglasses,20631
eyeglasses,20622
eyeglasses,20623
faculty,65671
faculty,20766
faculty,20767
faculty,20768
faculty,20770
fall in love,20922
fall in love,20923
fall in love,20924
fall in love,20925
fall in love,20928
famous,65678
famous,21009
famous,21010
famous,21011
famous,21013
famous,21015
farm,69317
farm,21100
farm,21101
farm,21103
farm,65685
farm,21106
farm,21096
farm,21099
fence,65699
fence,21496
fence,21487
fence,21488
fence,21489
fence,21491
fix,69327
fix,22247
fix,22238
fix,22251
fix,22239
fix,22240
flexible,22409
flexible,22410
flexible,22411
flexible,22412
flexible,22413
flexible,22415
flexible,22416
flirt,65744
flirt,22455
flirt,22456
flirt,22457
flirt,22459
flirt,22462
flood,22489
flood,22481
flood,22483
flood,22485
fork,65762
fork,23005
fork,23006
fork,23009
four,69333
four,65768
four,23199
four,23200
four,23202
fun,69338
fun,23859
fun,65793
fun,23851
fun,23852
fun,23853
fun,23857
funeral,23840
funeral,23841
funeral,23842
funeral,23844
funeral,23847
furniture,23907
furniture,23913
furniture,23902
gallaudet,65799
gallaudet,23987
gallaudet,23990
gallaudet,23993
general,24249
general,24258
general,24259
general,24250
general,24251
general,24253
ghost,65815
ghost,24515
ghost,24516
ghost,24518
ghost,24519
ghost,24522
give up,65820
give up,24680
give up,24681
give up,24682
give up,24685
give up,24687
glass,69344
glass,65821
glass,24741
glass,24734
glass,24746
glass,24735
glass,24736
gorilla,25174
gorilla,65838
gorilla,25167
gorilla,25168
gorilla,25171
gray,25578
gray,65852
gray,25570
gray,25572
gray,25573
gray,25576
guide,25941
guide,25942
guide,25945
guide,25946
guide,25948
habit,26082
habit,26083
habit,26086
habit,26089
health,26914
health,26915
health,26916
health,26917
health,26919
health,26921
hearing aid,65885
hearing aid,26959
hearing aid,26960
hearing aid,26962
hearing aid,26965
heaven,65887
heaven,27087
heaven,27078
heaven,27079
heaven,27082
heavy,27095
heavy,27096
heavy,27097
heavy,27099
heavy,27102
helmet,27186
helmet,27187
helmet,27188
helmet,27190
helmet,27192
hide,27375
hide,27376
hide,27377
hide,27379
hide,27382
high school,27436
high school,27434
high school,27439
high school,27441
hockey,65895
hockey,27633
hockey,27634
hockey,27635
hockey,27637
hold,27662
hold,27665
hold,27666
hold,27659
hold,27661
honest,27823
honest,27824
honest,27826
honest,27827
honest,27829
hug,65909
hug,28260
hug,28261
hug,28263
hug,28267
hunt,28397
hunt,65912
hunt,28389
hunt,28394
hunt,28395
image,28886
image,28876
image,28877
image,28878
image,28881
influence,65939
influence,29614
influence,29615
influence,29616
influence,29619
influence,29621
interesting,30169
interesting,30170
interesting,30171
interesting,30172
interesting,30173
interesting,30175
interpreter,65954
interpreter,30257
interpreter,30258
interpreter,30260
interpreter,30262
iran,30559
iran,30560
iran,30561
iran,30562
iran,30563
iran,30565
iran,30566
italy,30748
italy,65969
italy,30755
italy,30745
italy,30746
jewish,65979
jewish,31093
jewish,31094
jewish,31095
jewish,31096
judge,31260
judge,31261
judge,31264
judge,31252
judge,31253
key,65989
key,31572
key,31564
key,31565
key,31566
key,31569
label,31984
label,66006
label,31976
label,31978
label,31979
label,31981
leaf,69384
leaf,66021
leaf,32554
leaf,32555
leaf,32557
leaf,32559
left,32725
left,32728
left,32729
left,32735
left,32722
lend,66034
lend,32824
lend,32825
lend,32827
lend,32828
lend,32830
less,69386
less,32877
less,32878
less,32881
less,32884
linguistics,66073
linguistics,33374
linguistics,33375
linguistics,33376
linguistics,33377
linguistics,33379
linguistics,33380
lonely,66081
lonely,33766
lonely,33767
lonely,33768
lonely,33770
lonely,33771
long,33804
long,33805
long,33806
long,33808
long,33812
magic,66092
magic,34397
magic,34398
magic,34400
magic,34402
mainstream,34510
mainstream,34511
mainstream,34512
mainstream,34514
mainstream,34516
major,34543
major,34544
major,34545
major,34547
major,34550
manager,34699
manager,34701
manager,34702
manager,34703
manager,34705
maximum,35209
maximum,35210
maximum,35211
maximum,35212
maximum,35214
maximum,35216
me,35544
me,35545
me,35546
me,35548
mexico,35885
mexico,66119
mexico,35890
mexico,35893
mexico,35881
mexico,35884
middle,35974
middle,66122
middle,35965
middle,35966
middle,35968
middle,35969
middle,35972
mind,66123
mind,36118
mind,36119
mind,36121
mind,36124
misunderstand,36422
misunderstand,36414
misunderstand,36416
misunderstand,36419
monster,36713
monster,36714
monster,36715
monster,36717
monster,36720
multiply,37278
multiply,37267
multiply,37268
multiply,37269
multiply,37270
multiply,37273
myself,37483
myself,37484
myself,37485
myself,37488
myself,37489
myself,37490
nothing,38849
nothing,66192
nothing,38830
nothing,38841
nothing,38842
nothing,38844
october,39360
october,39361
october,39362
october,39364
october,39368
odd,39378
odd,39379
odd,39382
odd,39385
offer,39425
offer,39426
offer,39427
offer,39428
offer,39430
offer,39432
on,69420
on,39839
on,39840
on,39841
on,39845
only,39874
only,39875
only,39877
only,39878
only,39879
only,39881
opposite,40050
opposite,40051
opposite,40052
opposite,40054
opposite,40056
out,40403
out,40409
out,40397
out,40398
out,40399
overlook,66253
overlook,40577
overlook,40578
overlook,40579
overlook,40581
path,41480
path,41481
path,41482
path,41483
path,41485
path,41487
percent,41976
percent,41977
percent,41979
percent,41982
physics,42552
physics,42553
physics,42554
physics,42555
physics,42557
physics,42560
piano,42565
piano,42566
piano,42567
piano,42569
piano,42571
pick,66291
pick,42585
pick,42597
pick,42588
pick,42589
pie,42671
pie,42672
pie,42673
pie,42675
pie,42677
plate,66299
plate,43113
plate,43124
plate,43114
plate,43117
pocket,43380
pocket,43381
pocket,43382
pocket,43384
pocket,43385
pocket,43388
popcorn,43697
popcorn,43698
popcorn,43700
popcorn,43703
positive,66313
positive,43809
positive,43810
positive,43812
positive,43814
pregnant,44242
pregnant,44233
pregnant,44234
pregnant,44235
pregnant,44237
prevent,44441
prevent,44442
prevent,44443
prevent,44445
prevent,44448
proof,66341
proof,44949
proof,44950
proof,44951
proof,44953
proof,44956
pumpkin,66352
pumpkin,45324
pumpkin,45325
pumpkin,45327
pumpkin,45330
purpose,45448
purpose,45449
purpose,45450
purpose,45451
purpose,45453
purpose,45455
race,45864
race,45865
race,45866
race,45867
race,45870
race,45873
realize,46336
realize,46327
realize,46330
realize,46333
recognize,46588
recognize,46589
recognize,46590
recognize,46592
recognize,46596
refuse,66381
refuse,46863
refuse,46864
refuse,46865
refuse,46867
refuse,46870
relationship,66384
relationship,47038
relationship,47039
relationship,47040
relationship,47042
repeat,47300
repeat,47301
repeat,47302
repeat,47305
repeat,47307
replace,66392
replace,47332
replace,47333
replace,47335
replace,47337
report,47357
report,47358
report,47362
represent,47380
represent,47381
represent,47382
represent,47383
represent,47384
represent,47385
represent,47387
request,47450
request,47451
request,47453
request,47457
responsibility,66397
responsibility,47640
responsibility,47641
responsibility,47642
responsibility,47643
responsibility,47644
result,47738
result,66399
result,47731
result,47732
result,47733
result,47734
result,47736
reveal,47846
reveal,47847
reveal,47851
reveal,47840
reveal,47841
ring,48159
ring,48163
ring,48166
ring,48175
ring,48160
rob,48334
rob,48325
rob,48336
rob,48327
rob,48328
rob,48329
rob,48330
rob,48331
rock,48378
rock,66411
rock,48371
rock,48373
rock,48374
rock,48376
role,48404
role,48405
role,48406
role,48408
role,48411
rope,48557
rope,48558
rope,48560
rope,48563
rush,48890
rush,48891
rush,48893
rush,48894
rush,48897
salute,49149
salute,49150
salute,49152
salute,49156
satisfy,66427
satisfy,49318
satisfy,49319
satisfy,49320
satisfy,49324
search,49931
search,49941
search,49933
search,49934
search,49936
selfish,50244
selfish,50245
selfish,50246
selfish,50249
selfish,50252
sensitive,66447
sensitive,50398
sensitive,50399
sensitive,50402
sensitive,50405
serve,50537
serve,66449
serve,50529
serve,50532
serve,50534
seven,69463
seven,66453
seven,50617
seven,50618
seven,50620
seven,50623
shampoo,50826
shampoo,50827
shampoo,50828
shampoo,50830
shampoo,50832
she,69466
she,50948
she,50949
she,50951
she,50952
she,50954
shelf,69467
shelf,50957
shelf,50958
shelf,50960
shelf,50964
shopping,51197
shopping,51198
shopping,51199
sign language,51667
sign language,51658
sign language,51660
sign language,51662
sign language,51664
similar,51738
similar,51728
similar,51729
similar,51730
similar,51731
similar,51734
sing,51810
sing,51803
sing,51804
sing,51806
sing,51807
six,69474
six,66490
six,51954
six,51955
six,51957
six,51960
skeleton,52082
skeleton,52083
skeleton,52086
skeleton,52087
skeleton,52089
sketch,52103
sketch,52104
sketch,52105
sketch,52107
sketch,52108
sketch,52110
skill,66502
skill,52143
skill,52144
skill,52147
sleepy,52344
sleepy,52354
sleepy,52345
sleepy,52348
sleepy,52349
slip,66507
slip,52430
slip,52441
slip,52442
slip,52434
slip,52435
smell,66510
smell,52603
smell,52604
smell,52606
smell,52609
sneeze,52764
sneeze,52765
sneeze,52767
sneeze,52770
snob,52796
snob,52797
snob,52798
snob,52799
snob,52800
snob,52802
specific,53667
specific,53668
specific,53670
specific,53671
specific,53672
specific,53675
stamp,54341
stamp,54347
stamp,54348
stamp,54349
stamp,54343
steel,54609
steel,54610
steel,54612
steel,54613
steel,54614
steel,54616
strawberry,69492
strawberry,55111
strawberry,66567
strawberry,66568
strawberry,55114
strawberry,55105
strawberry,55106
strawberry,55110
subtract,66577
subtract,55533
subtract,55534
subtract,55535
subtract,55536
subtract,55539
subway,55553
subway,55554
subway,55555
subway,55557
subway,55560
suffer,55636
suffer,55637
suffer,55638
suffer,55640
suffer,55644
surface,56047
surface,56048
surface,56049
surface,56051
surface,56052
surface,56054
sweep,56290
sweep,56281
sweep,56282
sweep,56284
swing,56387
swing,56388
swing,56390
swing,56394
switzerland,56423
switzerland,56424
switzerland,56425
switzerland,56426
switzerland,56427
switzerland,56429
tale,56779
tale,56780
tale,56782
tale,56783
tale,56784
tale,56787
tan,56874
tan,56875
tan,56876
tan,56878
tan,56881
teeth,57205
teeth,57206
teeth,57208
teeth,57211
terrible,57492
terrible,57483
terrible,57484
terrible,57486
terrible,57487
terrible,57489
thankful,57612
thankful,57613
thankful,57617
thankful,57618
thankful,57619
they,57883
they,57874
they,57875
they,57876
they,57880
through,58274
through,58275
through,58276
through,58278
through,58281
tiptoe,58575
tiptoe,58579
tiptoe,58580
tiptoe,58582
title,66650
title,58620
title,58621
title,58623
title,58626
tooth,58908
tooth,58909
tooth,58910
tooth,58911
tooth,58913
tooth,58915
toothbrush,58897
toothbrush,66657
toothbrush,58895
toothbrush,58899
toothbrush,58902
total,59032
total,59033
total,59034
total,59037
total,59039
tough,59079
tough,59080
tough,59082
tough,59071
tough,59072
tough,59073
tradition,66663
tradition,59237
tradition,59228
tradition,59229
tradition,59233
trophy,59723
trophy,59724
trophy,59725
trophy,59727
trophy,59729
trouble,59741
trouble,66676
trouble,59744
trouble,59735
trouble,59736
true,59791
true,59792
true,59793
true,59795
true,59797
trust,59829
trust,59830
trust,59831
trust,59833
trust,59834
trust,59836
under,60527
under,60520
under,60531
under,60521
under,60522
verb,61442
verb,61443
verb,61444
verb,61449
wall,66744
wall,62196
wall,62197
wall,62199
wall,62203
watermelon,62516
watermelon,62517
watermelon,62519
watermelon,62521
watermelon,62524
way,62577
way,62570
way,62571
way,62572
way,62575
weird,66762
weird,62818
weird,62819
weird,62821
weird,62824
while,66776
while,63119
while,63120
while,63122
while,63124
while,63126
wide,66783
wide,63310
wide,63311
wide,63312
wide,63314
wide,63316
willing,66788
willing,63377
willing,63378
willing,63380
willing,63381
willing,63383
wish,69538
wish,63556
wish,63560
wish,63563
wonderful,66801
wonderful,63689
wonderful,63690
wonderful,63691
wonderful,63693
wonderful,63694
workshop,66806
workshop,63821
workshop,63822
workshop,63824
workshop,63827
worse,66811
worse,63885
worse,63886
worse,63887
worse,63889
worse,63891
wrench,64013
wrench,64001
wrench,64003
a,66039
a,01610
a,01612
a,01615
a lot,02128
a lot,02124
a lot,02129
a lot,02125
a lot,02130
a lot,02126
a lot,02131
abdomen,00335
abdomen,00336
abdomen,00338
abdomen,00339
abdomen,00341
able,00376
able,00377
able,00381
able,00382
able,00384
accountant,65011
accountant,00689
accountant,00690
accountant,00692
accountant,00694
action,65015
action,00853
action,00854
action,00855
action,00856
action,00858
active,00868
active,00869
active,00871
active,00872
active,00874
activity,65016
activity,00890
activity,00891
activity,00892
activity,00894
address,01011
address,01018
address,01024
address,01012
affect,01318
affect,01319
affect,01320
affect,01321
affect,01323
affect,01327
afraid,01373
afraid,01374
afraid,01376
afraid,01377
afraid,01381
against,65033
against,01473
against,01474
against,01477
against,01479
agenda,01515
agenda,01505
agenda,01506
agenda,01507
ahead,01598
ahead,01599
ahead,01602
ahead,01605
aim,01642
aim,01652
aim,01653
aim,01643
aim,01646
alcohol,01831
alcohol,01832
alcohol,01836
alcohol,01839
algebra,01874
algebra,01875
algebra,01876
algebra,01878
algebra,01880
all day,01922
all day,01923
all day,01924
all day,01926
all day,01927
amazing,65063
amazing,02273
amazing,02276
amazing,02269
amazing,02285
angle,69210
angle,02558
angle,02559
angle,02560
angle,02561
angle,02563
apart,65081
apart,02864
apart,02865
apart,02867
apart,02870
apostrophe,65082
apostrophe,02910
apostrophe,02911
apostrophe,02912
apostrophe,02913
apostrophe,02915
appetite,02969
appetite,02970
appetite,02971
appetite,02973
appetite,02975
appreciate,03068
appreciate,03069
appreciate,03070
appreciate,03073
appreciate,03074
april,03154
april,03155
april,03156
april,03158
april,03161
archery,03201
archery,03202
archery,03204
archery,03205
archery,03207
around,03382
around,03389
around,03376
around,03377
around,03378
article,65098
article,03490
article,03491
article,03493
assistant,03756
assistant,03757
assistant,03758
assistant,03761
assistant,03763
attend,03999
attend,04000
attend,04002
attend,04003
attend,04007
auction,04099
auction,04101
auction,04102
auction,04104
auction,04106
authority,04226
authority,04227
authority,04228
authority,04230
authority,04232
average,04324
average,04325
average,04326
average,04330
average,04332
awake,65116
awake,04355
awake,04356
awake,04358
awake,04361
b,66040
b,06120
b,06122
b,06124
babysitter,04531
babysitter,04532
babysitter,04533
babysitter,04537
battle,05368
battle,05369
battle,05372
battle,05374
beginning,05778
beginning,05779
beginning,05780
beginning,05781
beginning,05782
beginning,05783
beginning,05784
belief,05844
belief,05845
belief,05846
belief,05847
belief,05848
belief,05849
belief,05851
bible,06146
bible,06137
bible,06138
bible,06140
bike,06214
bike,06215
bike,06216
bike,06218
blend,06613
blend,06614
blend,06615
blend,06618
blend,06620
bone,65224
bone,07033
bone,07036
bone,07038
bra,65246
bra,07499
bra,07500
bra,07502
brief,07765
brief,07766
brief,07767
brief,07769
brief,07772
broke,07872
broke,07879
broke,07886
broke,07873
broke,07875
bug,65267
bug,08114
bug,08107
bug,08111
bully,08179
bully,08180
bully,08182
bully,08183
bully,08185
bully,08187
button,65281
button,08468
button,08470
button,08472
button,08474
cabbage,08533
cabbage,08535
cabbage,08536
cabbage,08538
cabinet,08543
cabinet,08544
cabinet,08545
cabinet,08546
cabinet,08547
calculate,08624
calculate,08625
calculate,08626
calculate,08627
calculate,08628
calculate,08631
calculate,08633
calculator,08635
calculator,08636
calculator,08637
calculator,08639
calculator,08641
calculus,08643
calculus,08644
calculus,08645
calculus,08647
calculus,08649
camping,65293
camping,08824
camping,08825
camping,08827
camping,08830
canoe,08979
canoe,08980
canoe,08983
canoe,08985
careless,09216
careless,09220
ceiling,65320
ceiling,09625
ceiling,09626
ceiling,09627
ceiling,09628
ceiling,09631
cemetery,65322
cemetery,09712
cemetery,09713
cemetery,09715
cemetery,09716
cemetery,09717
chapter,69266
chapter,10005
chapter,10007
chapter,10008
chapter,10013
choir,10599
choir,10600
choir,10601
choir,10602
choir,10605
choir,10607
circle,10820
circle,65360
circle,10813
circle,10814
circle,10817
come,69275
come,11884
come,11876
come,11877
come,11878
come,11882
come here,65558
come here,11862
come here,11872
come here,11863
come here,11864
come here,11865
come here,11866
come here,11867
company,12109
company,12100
company,12101
company,12104
complete,12217
complete,12221
complete,12210
complete,12211
complete,12212
concept,12408
concept,65392
concept,12402
concept,12403
concern,65393
concern,12415
concern,12416
concern,12418
concern,12421
confront,12602
confront,12603
confront,12604
confront,12605
confront,12606
confront,12609
confused,65395
confused,65396
confused,12612
confused,12613
confused,12614
confused,12619
congress,12649
congress,12650
congress,12651
congress,12652
congress,12654
congress,12656
connect,65397
connect,12675
connect,12676
connect,12678
connect,12680
conquer,12704
conquer,12696
conquer,12700
conquer,12702
constitution,12809
constitution,12810
constitution,12811
constitution,12812
constitution,12814
constitution,12815
contract,12987
contract,12990
contract,12994
court,13618
court,13619
court,13621
court,13623
crab,13740
crab,13732
crab,13733
crab,13734
crab,13735
crab,13737
cross,14047
cross,14057
cross,14048
cross,14049
cross,14051
cruel,14126
cruel,14128
cruel,14129
cruel,14131
crush,69286
crush,14157
crush,14158
crush,14162
date,65442
date,14734
date,14728
date,14741
date,14729
december,15018
december,15019
december,15020
december,15022
